timestamp,event,track_id,zone_or_line,direction
1755861039,zone_leave,1313,Zone 1,
1755861039,zone_leave,1315,Zone 1,
1755861045,zone_leave,1314,Zone 1,
1755861046,zone_leave,1296,Zone 1,
1755861047,zone_enter,1328,Zone 1,
1755861047,zone_enter,1296,Zone 1,
1755861048,zone_enter,1331,Zone 1,
1755861048,zone_leave,1328,Zone 1,
1755861048,zone_leave,1331,Zone 1,
1755861049,zone_leave,1296,Zone 1,
1755861060,zone_enter,1352,Zone 1,
1755861067,zone_enter,1354,Zone 1,
1755861067,zone_leave,1354,Zone 1,
1755861072,zone_leave,1352,Zone 1,
1755861073,zone_enter,1355,Zone 1,
1755861074,zone_leave,1355,Zone 1,
1755861074,zone_enter,1355,Zone 1,
1755861075,zone_leave,1355,Zone 1,
1755861075,zone_enter,1355,Zone 1,
1755861076,zone_leave,1355,Zone 1,
1755861080,zone_enter,1356,Zone 1,
1755861080,zone_leave,1356,Zone 1,
1755861092,zone_enter,1361,Zone 1,
1755861092,zone_leave,1361,Zone 1,
1755861099,zone_enter,1370,Zone 1,
1755861099,zone_leave,1370,Zone 1,
1755861100,zone_enter,1371,Zone 1,
1755861101,zone_enter,1374,Zone 1,
1755861102,zone_leave,1371,Zone 1,
1755861102,zone_enter,1370,Zone 1,
1755861102,zone_leave,1374,Zone 1,
1755861103,zone_leave,1370,Zone 1,
1755861104,zone_enter,1382,Zone 1,
1755861104,zone_leave,1382,Zone 1,
1755861105,zone_enter,1384,Zone 1,
1755861107,zone_enter,1371,Zone 1,
1755861107,zone_leave,1371,Zone 1,
1755861109,zone_enter,1387,Zone 1,
1755861110,zone_leave,1387,Zone 1,
1755861116,zone_enter,1393,Zone 1,
1755861116,zone_leave,1384,Zone 1,
1755861117,zone_enter,1394,Zone 1,
1755861117,zone_leave,1393,Zone 1,
1755861117,zone_enter,1396,Zone 1,
1755861117,zone_leave,1394,Zone 1,
1755861120,zone_leave,1396,Zone 1,
1755861120,zone_enter,1401,Zone 1,
1755861121,zone_leave,1401,Zone 1,
1755861156,zone_enter,1426,Zone 1,
1755861156,zone_leave,1426,Zone 1,
1755861159,zone_enter,1433,Zone 1,
1755861160,zone_leave,1433,Zone 1,
1755861160,zone_enter,1435,Zone 1,
1755861160,zone_enter,1437,Zone 1,
1755861161,zone_enter,1438,Zone 1,
1755861161,zone_leave,1435,Zone 1,
1755861161,zone_leave,1437,Zone 1,
1755861161,zone_leave,1438,Zone 1,
1755861162,zone_enter,1441,Zone 1,
1755861162,zone_leave,1441,Zone 1,
1755861164,zone_enter,1446,Zone 1,
1755861167,zone_enter,1436,Zone 1,
1755861169,zone_leave,1446,Zone 1,
1755861174,zone_enter,1454,Zone 1,
1755861174,zone_leave,1454,Zone 1,
1755861175,zone_enter,1454,Zone 1,
1755861176,zone_leave,1454,Zone 1,
1755861176,zone_enter,1454,Zone 1,
1755861177,zone_leave,1454,Zone 1,
1755861178,zone_enter,1454,Zone 1,
1755861179,zone_leave,1454,Zone 1,
1755861184,zone_enter,1458,Zone 1,
1755861184,zone_leave,1458,Zone 1,
1755861184,zone_enter,1458,Zone 1,
1755861185,zone_leave,1458,Zone 1,
1755861188,zone_leave,1436,Zone 1,
1755861188,zone_enter,1465,Zone 1,
1755861188,zone_enter,1436,Zone 1,
1755861189,zone_leave,1465,Zone 1,
1755861190,zone_enter,1465,Zone 1,
1755861190,zone_enter,1452,Zone 1,
1755861191,zone_leave,1436,Zone 1,
1755861200,zone_leave,1452,Zone 1,
1755861201,zone_enter,1491,Zone 1,
1755861201,zone_enter,1492,Zone 1,
1755861202,zone_leave,1492,Zone 1,
1755861203,zone_enter,1452,Zone 1,
1755861203,zone_enter,1493,Zone 1,
1755861203,zone_enter,1494,Zone 1,
1755861203,zone_leave,1465,Zone 1,
1755861204,zone_enter,1495,Zone 1,
1755861204,zone_leave,1491,Zone 1,
1755861204,zone_leave,1494,Zone 1,
1755861207,zone_enter,1496,Zone 1,
1755861207,zone_enter,1490,Zone 1,
1755861207,zone_leave,1495,Zone 1,
1755861208,zone_enter,1491,Zone 1,
1755861208,zone_leave,1490,Zone 1,
1755861208,zone_leave,1493,Zone 1,
1755861208,zone_enter,1498,Zone 1,
1755861208,zone_enter,1499,Zone 1,
1755861208,zone_enter,1501,Zone 1,
1755861208,zone_leave,1496,Zone 1,
1755861208,zone_leave,1499,Zone 1,
1755861209,zone_enter,1496,Zone 1,
1755861209,zone_enter,1500,Zone 1,
1755861210,zone_enter,1502,Zone 1,
1755861211,zone_leave,1496,Zone 1,
1755861211,zone_leave,1502,Zone 1,
1755861214,zone_enter,1496,Zone 1,
1755861215,zone_leave,1452,Zone 1,
1755861216,zone_enter,1504,Zone 1,
1755861217,zone_enter,1505,Zone 1,
1755861217,zone_leave,1504,Zone 1,
1755861217,zone_leave,1496,Zone 1,
1755861217,zone_enter,1506,Zone 1,
1755861217,zone_enter,1496,Zone 1,
1755861217,zone_leave,1505,Zone 1,
1755861218,zone_leave,1496,Zone 1,
1755861219,zone_enter,1507,Zone 1,
1755861219,zone_enter,1496,Zone 1,
1755861219,zone_leave,1506,Zone 1,
1755861219,zone_enter,1508,Zone 1,
1755861219,zone_leave,1507,Zone 1,
1755861219,zone_enter,1509,Zone 1,
1755861219,zone_leave,1508,Zone 1,
1755861220,zone_leave,1509,Zone 1,
1755861222,zone_leave,1496,Zone 1,
1755861223,zone_enter,1496,Zone 1,
1755861224,zone_enter,1513,Zone 1,
1755861224,zone_leave,1496,Zone 1,
1755861224,zone_leave,1501,Zone 1,
1755861225,zone_enter,1496,Zone 1,
1755861227,zone_leave,1496,Zone 1,
1755861228,zone_enter,1496,Zone 1,
1755861229,zone_leave,1496,Zone 1,
1755861231,zone_enter,1508,Zone 1,
1755861234,zone_leave,1508,Zone 1,
1755861234,zone_leave,1500,Zone 1,
1755861235,zone_enter,1519,Zone 1,
1755861235,zone_leave,1513,Zone 1,
1755861235,zone_enter,1521,Zone 1,
1755861235,zone_enter,1522,Zone 1,
1755861235,zone_enter,1496,Zone 1,
1755861235,zone_leave,1519,Zone 1,
1755861236,zone_leave,1522,Zone 1,
1755861236,zone_leave,1496,Zone 1,
1755861236,zone_enter,1496,Zone 1,
1755861236,zone_leave,1496,Zone 1,
1755861237,zone_enter,1496,Zone 1,
1755861240,zone_enter,1525,Zone 1,
1755861240,zone_enter,1526,Zone 1,
1755861240,zone_leave,1521,Zone 1,
1755861240,zone_leave,1498,Zone 1,
1755861241,zone_enter,1498,Zone 1,
1755861241,zone_leave,1525,Zone 1,
1755861241,zone_leave,1526,Zone 1,
1755861243,zone_enter,1531,Zone 1,
1755861243,zone_leave,1498,Zone 1,
1755861244,zone_enter,1533,Zone 1,
1755861244,zone_enter,1534,Zone 1,
1755861244,zone_leave,1531,Zone 1,
1755861245,zone_leave,1533,Zone 1,
1755861247,zone_leave,1496,Zone 1,
1755861249,zone_enter,1496,Zone 1,
1755861249,zone_enter,1508,Zone 1,
1755861249,zone_leave,1491,Zone 1,
1755861250,zone_enter,1548,Zone 1,
1755861250,zone_enter,1549,Zone 1,
1755861250,zone_enter,1551,Zone 1,
1755861250,zone_leave,1496,Zone 1,
1755861250,zone_leave,1508,Zone 1,
1755861250,zone_leave,1534,Zone 1,
1755861251,zone_enter,1508,Zone 1,
1755861251,zone_leave,1548,Zone 1,
1755861251,zone_leave,1549,Zone 1,
1755861251,zone_leave,1551,Zone 1,
1755861254,zone_enter,1558,Zone 1,
1755861254,zone_leave,1508,Zone 1,
1755861259,zone_enter,1548,Zone 1,
1755861260,zone_enter,1569,Zone 1,
1755861260,zone_leave,1548,Zone 1,
1755861261,zone_leave,1569,Zone 1,
1755861273,zone_leave,1558,Zone 1,
1755861284,zone_enter,1589,Zone 1,
1755861287,zone_leave,1589,Zone 1,
1755861287,zone_enter,1589,Zone 1,
1755861288,zone_enter,1592,Zone 1,
1755861288,zone_leave,1592,Zone 1,
1755861290,zone_enter,1593,Zone 1,
1755861290,zone_leave,1593,Zone 1,
1755861291,zone_enter,1594,Zone 1,
1755861291,zone_leave,1594,Zone 1,
1755861297,zone_enter,1597,Zone 1,
1755861298,zone_leave,1597,Zone 1,
1755861305,zone_enter,1609,Zone 1,
1755861305,zone_leave,1589,Zone 1,
1755861307,zone_enter,1612,Zone 1,
1755861307,zone_leave,1609,Zone 1,
1755861307,zone_leave,1612,Zone 1,
1755861308,zone_enter,1613,Zone 1,
1755861308,zone_leave,1613,Zone 1,
1755861312,zone_enter,1622,Zone 1,
1755861313,zone_leave,1622,Zone 1,
1755861313,zone_enter,1624,Zone 1,
1755861315,zone_enter,1622,Zone 1,
1755861315,zone_leave,1622,Zone 1,
1755861316,zone_enter,1622,Zone 1,
1755861317,zone_leave,1624,Zone 1,
1755861319,zone_enter,1627,Zone 1,
1755861320,zone_leave,1627,Zone 1,
1755861320,zone_enter,1627,Zone 1,
1755861321,zone_leave,1627,Zone 1,
1755861321,zone_leave,1622,Zone 1,
1755861322,zone_enter,1627,Zone 1,
1755861322,zone_enter,1622,Zone 1,
1755861323,zone_enter,1637,Zone 1,
1755861324,zone_enter,1638,Zone 1,
1755861324,zone_leave,1637,Zone 1,
1755861325,zone_enter,1639,Zone 1,
1755861325,zone_leave,1638,Zone 1,
1755861325,zone_leave,1639,Zone 1,
1755861328,zone_enter,1643,Zone 1,
1755861328,zone_leave,1643,Zone 1,
1755861328,zone_leave,1627,Zone 1,
1755861329,zone_enter,1644,Zone 1,
1755861329,zone_leave,1644,Zone 1,
1755861330,zone_leave,1622,Zone 1,
1755861352,zone_enter,1650,Zone 1,
1755861352,zone_leave,1650,Zone 1,
1755861353,zone_enter,1652,Zone 1,
1755861353,zone_leave,1652,Zone 1,
1755861379,zone_enter,1667,Zone 1,
1755861380,zone_leave,1667,Zone 1,
1755861381,zone_enter,1668,Zone 1,
1755861382,zone_enter,1669,Zone 1,
1755861382,zone_leave,1668,Zone 1,
1755861383,zone_leave,1669,Zone 1,
1755861383,zone_enter,1669,Zone 1,
1755861384,zone_enter,1670,Zone 1,
1755861384,zone_leave,1669,Zone 1,
1755861385,zone_enter,1671,Zone 1,
1755861385,zone_leave,1671,Zone 1,
1755861387,zone_enter,1672,Zone 1,
1755861387,zone_enter,1673,Zone 1,
1755861387,zone_leave,1670,Zone 1,
1755861387,zone_leave,1673,Zone 1,
1755861388,zone_enter,1674,Zone 1,
1755861388,zone_leave,1672,Zone 1,
1755861390,zone_leave,1674,Zone 1,
1755861390,zone_enter,1674,Zone 1,
1755861390,zone_leave,1674,Zone 1,
1755861438,zone_enter,1709,Zone 1,
1755861438,zone_leave,1709,Zone 1,
1755861439,zone_enter,1710,Zone 1,
1755861439,zone_leave,1710,Zone 1,
1755861440,zone_enter,1711,Zone 1,
1755861440,zone_enter,1712,Zone 1,
1755861440,zone_leave,1711,Zone 1,
1755861441,zone_enter,1713,Zone 1,
1755861441,zone_leave,1712,Zone 1,
1755861442,zone_enter,1715,Zone 1,
1755861442,zone_leave,1713,Zone 1,
1755861442,zone_leave,1715,Zone 1,
1755861451,zone_enter,1742,Zone 1,
1755861452,zone_enter,1710,Zone 1,
1755861452,zone_leave,1742,Zone 1,
1755861452,zone_enter,1750,Zone 1,
1755861452,zone_leave,1710,Zone 1,
1755861453,zone_enter,1712,Zone 1,
1755861453,zone_leave,1750,Zone 1,
1755861453,zone_enter,1715,Zone 1,
1755861453,zone_leave,1712,Zone 1,
1755861454,zone_leave,1715,Zone 1,
1755861462,zone_enter,1786,Zone 1,
1755861463,zone_enter,1790,Zone 1,
1755861463,zone_leave,1786,Zone 1,
1755861464,zone_enter,1791,Zone 1,
1755861464,zone_leave,1790,Zone 1,
1755861465,zone_enter,1795,Zone 1,
1755861465,zone_leave,1791,Zone 1,
1755861465,zone_enter,1797,Zone 1,
1755861465,zone_leave,1795,Zone 1,
1755861466,zone_enter,1799,Zone 1,
1755861466,zone_leave,1797,Zone 1,
1755861467,zone_enter,1800,Zone 1,
1755861467,zone_leave,1799,Zone 1,
1755861468,zone_enter,1801,Zone 1,
1755861468,zone_leave,1800,Zone 1,
1755861469,zone_leave,1801,Zone 1,
1755861471,zone_enter,1801,Zone 1,
1755861471,zone_leave,1801,Zone 1,
1755861476,zone_enter,1804,Zone 1,
1755861477,zone_leave,1804,Zone 1,
1755861478,zone_enter,1804,Zone 1,
1755861479,zone_leave,1804,Zone 1,
1755861480,zone_enter,1804,Zone 1,
1755861483,zone_enter,1817,Zone 1,
1755861483,zone_enter,1819,Zone 1,
1755861483,zone_leave,1817,Zone 1,
1755861483,zone_enter,1821,Zone 1,
1755861483,zone_enter,1820,Zone 1,
1755861483,zone_leave,1819,Zone 1,
1755861484,zone_enter,1822,Zone 1,
1755861484,zone_leave,1821,Zone 1,
1755861484,zone_leave,1820,Zone 1,
1755861485,zone_enter,1824,Zone 1,
1755861485,zone_enter,1825,Zone 1,
1755861485,zone_leave,1822,Zone 1,
1755861485,zone_enter,1820,Zone 1,
1755861485,zone_leave,1825,Zone 1,
1755861486,zone_enter,1822,Zone 1,
1755861486,zone_leave,1820,Zone 1,
1755861493,zone_leave,1824,Zone 1,
1755861493,zone_leave,1822,Zone 1,
1755861493,zone_enter,1827,Zone 1,
1755861494,zone_leave,1827,Zone 1,
1755861499,zone_enter,1833,Zone 1,
1755861500,zone_leave,1833,Zone 1,
1755861500,zone_enter,1836,Zone 1,
1755861501,zone_enter,1838,Zone 1,
1755861501,zone_leave,1836,Zone 1,
1755861501,zone_leave,1838,Zone 1,
1755861509,zone_enter,1849,Zone 1,
1755861509,zone_leave,1804,Zone 1,
1755861509,zone_leave,1849,Zone 1,
1755861543,zone_enter,1884,Zone 1,
1755861543,zone_leave,1884,Zone 1,
1755861545,zone_enter,1885,Zone 1,
1755861548,zone_enter,1886,Zone 1,
1755861548,zone_leave,1886,Zone 1,
1755861554,zone_leave,1885,Zone 1,
1755861555,zone_enter,1894,Zone 1,
1755861556,zone_enter,1896,Zone 1,
1755861556,zone_leave,1896,Zone 1,
1755861557,zone_enter,1896,Zone 1,
1755861557,zone_leave,1896,Zone 1,
1755861558,zone_enter,1898,Zone 1,
1755861558,zone_enter,1899,Zone 1,
1755861558,zone_enter,1900,Zone 1,
1755861558,zone_leave,1898,Zone 1,
1755861559,zone_enter,1902,Zone 1,
1755861559,zone_leave,1899,Zone 1,
1755861559,zone_leave,1900,Zone 1,
1755861559,zone_leave,1894,Zone 1,
1755861559,zone_enter,1899,Zone 1,
1755861559,zone_enter,1886,Zone 1,
1755861559,zone_leave,1902,Zone 1,
1755861560,zone_leave,1899,Zone 1,
1755861560,zone_leave,1886,Zone 1,
1755861560,zone_enter,1896,Zone 1,
1755861560,zone_enter,1905,Zone 1,
1755861561,zone_enter,1908,Zone 1,
1755861561,zone_leave,1896,Zone 1,
1755861561,zone_leave,1905,Zone 1,
1755861561,zone_leave,1908,Zone 1,
1755861562,zone_enter,1905,Zone 1,
1755861562,zone_leave,1905,Zone 1,
1755861565,zone_enter,1913,Zone 1,
1755861565,zone_leave,1913,Zone 1,
1755861579,zone_enter,1918,Zone 1,
1755861579,zone_leave,1918,Zone 1,
1755861580,zone_enter,1919,Zone 1,
1755861588,zone_enter,1920,Zone 1,
1755861589,zone_leave,1920,Zone 1,
1755861589,zone_enter,1921,Zone 1,
1755861590,zone_leave,1921,Zone 1,
1755861591,zone_leave,1919,Zone 1,
1755861595,zone_enter,1925,Zone 1,
1755861595,zone_leave,1925,Zone 1,
1755861599,zone_enter,1927,Zone 1,
1755861601,zone_leave,1927,Zone 1,
1755861603,zone_enter,1955,Zone 1,
1755861604,zone_enter,1953,Zone 1,
1755861604,zone_enter,1957,Zone 1,
1755861604,zone_leave,1955,Zone 1,
1755861605,zone_enter,1955,Zone 1,
1755861605,zone_enter,1958,Zone 1,
1755861605,zone_leave,1953,Zone 1,
1755861605,zone_leave,1957,Zone 1,
1755861606,zone_enter,1960,Zone 1,
1755861606,zone_leave,1955,Zone 1,
1755861609,zone_enter,1963,Zone 1,
1755861609,zone_enter,1964,Zone 1,
1755861609,zone_leave,1960,Zone 1,
1755861609,zone_leave,1958,Zone 1,
1755861610,zone_enter,1960,Zone 1,
1755861610,zone_leave,1963,Zone 1,
1755861611,zone_enter,1967,Zone 1,
1755861611,zone_leave,1964,Zone 1,
1755861613,zone_enter,1970,Zone 1,
1755861613,zone_leave,1967,Zone 1,
1755861615,zone_leave,1970,Zone 1,
1755861618,zone_leave,1960,Zone 1,
1755861621,zone_enter,1981,Zone 1,
1755861622,zone_leave,1981,Zone 1,
1755861624,zone_enter,1983,Zone 1,
1755861625,zone_leave,1983,Zone 1,
1755861626,zone_enter,1983,Zone 1,
1755861627,zone_leave,1983,Zone 1,
1755861627,zone_enter,1988,Zone 1,
1755861627,zone_enter,1989,Zone 1,
1755861628,zone_leave,1988,Zone 1,
1755861628,zone_leave,1989,Zone 1,
1755861628,zone_enter,1988,Zone 1,
1755861628,zone_enter,1990,Zone 1,
1755861629,zone_leave,1990,Zone 1,
1755861629,zone_enter,1989,Zone 1,
1755861629,zone_leave,1989,Zone 1,
1755861630,zone_enter,1992,Zone 1,
1755861631,zone_enter,1993,Zone 1,
1755861632,zone_leave,1993,Zone 1,
1755861781,zone_enter,35,Zone 1,
1755861781,zone_enter,36,Zone 1,
1755861782,zone_leave,35,Zone 1,
1755861782,zone_leave,36,Zone 1,
1755861782,zone_enter,37,Zone 1,
1755861783,zone_leave,37,Zone 1,
1755861808,zone_enter,74,Zone 1,
1755861809,zone_leave,74,Zone 1,
1755861814,zone_enter,88,Zone 1,
1755861814,zone_enter,89,Zone 1,
1755861815,zone_leave,88,Zone 1,
1755861815,zone_enter,90,Zone 1,
1755861815,zone_leave,89,Zone 1,
1755861816,zone_enter,91,Zone 1,
1755861816,zone_leave,90,Zone 1,
1755861817,zone_enter,92,Zone 1,
1755861817,zone_leave,91,Zone 1,
1755861818,zone_enter,95,Zone 1,
1755861818,zone_leave,92,Zone 1,
1755861820,zone_enter,85,Zone 1,
1755861822,zone_enter,88,Zone 1,
1755861822,zone_enter,89,Zone 1,
1755861822,zone_leave,85,Zone 1,
1755861823,zone_enter,90,Zone 1,
1755861823,zone_enter,85,Zone 1,
1755861823,zone_leave,88,Zone 1,
1755861823,zone_leave,89,Zone 1,
1755861823,zone_enter,89,Zone 1,
1755861823,zone_leave,85,Zone 1,
1755861823,zone_leave,95,Zone 1,
1755861824,zone_enter,104,Zone 1,
1755861824,zone_enter,95,Zone 1,
1755861824,zone_enter,103,Zone 1,
1755861824,zone_leave,89,Zone 1,
1755861824,zone_leave,90,Zone 1,
1755861824,zone_enter,90,Zone 1,
1755861824,zone_enter,92,Zone 1,
1755861824,zone_leave,104,Zone 1,
1755861824,zone_leave,95,Zone 1,
1755861824,zone_leave,103,Zone 1,
1755861825,zone_enter,108,Zone 1,
1755861826,zone_leave,108,Zone 1,
1755861832,zone_enter,118,Zone 1,
1755861832,zone_leave,90,Zone 1,
1755861832,zone_enter,120,Zone 1,
1755861832,zone_leave,118,Zone 1,
1755861834,zone_enter,121,Zone 1,
1755861834,zone_enter,122,Zone 1,
1755861835,zone_enter,123,Zone 1,
1755861835,zone_leave,121,Zone 1,
1755861835,zone_leave,122,Zone 1,
1755861835,zone_leave,92,Zone 1,
1755861836,zone_enter,126,Zone 1,
1755861837,zone_enter,90,Zone 1,
1755861837,zone_leave,126,Zone 1,
1755861837,zone_enter,122,Zone 1,
1755861838,zone_leave,90,Zone 1,
1755861838,zone_enter,129,Zone 1,
1755861840,zone_leave,120,Zone 1,
1755861840,zone_leave,122,Zone 1,
1755861841,zone_enter,133,Zone 1,
1755861842,zone_enter,134,Zone 1,
1755861842,zone_enter,135,Zone 1,
1755861842,zone_leave,129,Zone 1,
1755861842,zone_enter,137,Zone 1,
1755861842,zone_leave,134,Zone 1,
1755861842,zone_leave,135,Zone 1,
1755861843,zone_enter,139,Zone 1,
1755861843,zone_leave,137,Zone 1,
1755861843,zone_leave,133,Zone 1,
1755861843,zone_enter,133,Zone 1,
1755861843,zone_leave,123,Zone 1,
1755861844,zone_enter,141,Zone 1,
1755861844,zone_leave,139,Zone 1,
1755861845,zone_enter,143,Zone 1,
1755861845,zone_leave,133,Zone 1,
1755861845,zone_leave,143,Zone 1,
1755861846,zone_enter,146,Zone 1,
1755861847,zone_enter,148,Zone 1,
1755861847,zone_enter,149,Zone 1,
1755861847,zone_enter,133,Zone 1,
1755861847,zone_leave,146,Zone 1,
1755861847,zone_leave,141,Zone 1,
1755861847,zone_leave,148,Zone 1,
1755861847,zone_leave,133,Zone 1,
1755861848,zone_enter,148,Zone 1,
1755861848,zone_enter,141,Zone 1,
1755861848,zone_leave,148,Zone 1,
1755861849,zone_enter,156,Zone 1,
1755861849,zone_leave,141,Zone 1,
1755861849,zone_enter,158,Zone 1,
1755861850,zone_enter,159,Zone 1,
1755861850,zone_leave,158,Zone 1,
1755861851,zone_enter,161,Zone 1,
1755861851,zone_leave,149,Zone 1,
1755861851,zone_leave,159,Zone 1,
1755861851,zone_enter,149,Zone 1,
1755861852,zone_enter,134,Zone 1,
1755861852,zone_leave,161,Zone 1,
1755861853,zone_enter,129,Zone 1,
1755861853,zone_leave,134,Zone 1,
1755861856,zone_leave,149,Zone 1,
1755861857,zone_enter,165,Zone 1,
1755861857,zone_enter,166,Zone 1,
1755861857,zone_leave,165,Zone 1,
1755861860,zone_leave,129,Zone 1,
1755861861,zone_enter,129,Zone 1,
1755861861,zone_leave,129,Zone 1,
1755861864,zone_enter,174,Zone 1,
1755861864,zone_enter,175,Zone 1,
1755861864,zone_leave,156,Zone 1,
1755861864,zone_enter,176,Zone 1,
1755861864,zone_leave,174,Zone 1,
1755861864,zone_leave,175,Zone 1,
1755861865,zone_enter,177,Zone 1,
1755861865,zone_leave,176,Zone 1,
1755861865,zone_leave,177,Zone 1,
1755861867,zone_enter,134,Zone 1,
1755861867,zone_leave,166,Zone 1,
1755861873,zone_enter,200,Zone 1,
1755861873,zone_leave,134,Zone 1,
1755861873,zone_enter,174,Zone 1,
1755861873,zone_leave,200,Zone 1,
1755861874,zone_enter,176,Zone 1,
1755861874,zone_leave,174,Zone 1,
1755861875,zone_leave,176,Zone 1,
1755861879,zone_enter,209,Zone 1,
1755861889,zone_enter,217,Zone 1,
1755861889,zone_leave,209,Zone 1,
1755861891,zone_enter,218,Zone 1,
1755861891,zone_leave,217,Zone 1,
1755861892,zone_enter,219,Zone 1,
1755861892,zone_leave,218,Zone 1,
1755861893,zone_enter,220,Zone 1,
1755861893,zone_leave,219,Zone 1,
1755861893,zone_leave,220,Zone 1,
1755861897,zone_enter,224,Zone 1,
1755861898,zone_leave,224,Zone 1,
1755861899,zone_enter,224,Zone 1,
1755861900,zone_leave,224,Zone 1,
1755861901,zone_enter,228,Zone 1,
1755861902,zone_leave,228,Zone 1,
1755861903,zone_enter,233,Zone 1,
1755861903,zone_leave,233,Zone 1,
1755861912,zone_enter,245,Zone 1,
1755861912,zone_leave,245,Zone 1,
1755861918,zone_enter,258,Zone 1,
1755861919,zone_leave,258,Zone 1,
1755861919,zone_enter,258,Zone 1,
1755861921,zone_leave,258,Zone 1,
1755861925,zone_enter,275,Zone 1,
1755861925,zone_enter,277,Zone 1,
1755861926,zone_enter,280,Zone 1,
1755861926,zone_leave,277,Zone 1,
1755861926,zone_enter,277,Zone 1,
1755861927,zone_leave,277,Zone 1,
1755861927,zone_enter,277,Zone 1,
1755861928,zone_enter,285,Zone 1,
1755861928,zone_enter,286,Zone 1,
1755861928,zone_leave,280,Zone 1,
1755861928,zone_leave,275,Zone 1,
1755861928,zone_leave,277,Zone 1,
1755861928,zone_enter,287,Zone 1,
1755861929,zone_enter,288,Zone 1,
1755861929,zone_enter,290,Zone 1,
1755861929,zone_leave,286,Zone 1,
1755861929,zone_leave,287,Zone 1,
1755861929,zone_enter,280,Zone 1,
1755861929,zone_leave,290,Zone 1,
1755861930,zone_enter,291,Zone 1,
1755861930,zone_leave,288,Zone 1,
1755861930,zone_leave,285,Zone 1,
1755861938,zone_enter,304,Zone 1,
1755861938,zone_leave,291,Zone 1,
1755861942,zone_enter,313,Zone 1,
1755861943,zone_leave,304,Zone 1,
1755861943,zone_enter,304,Zone 1,
1755861944,zone_leave,304,Zone 1,
1755861945,zone_enter,285,Zone 1,
1755861945,zone_enter,316,Zone 1,
1755861946,zone_leave,280,Zone 1,
1755861946,zone_enter,280,Zone 1,
1755861946,zone_leave,313,Zone 1,
1755861947,zone_enter,313,Zone 1,
1755861947,zone_leave,280,Zone 1,
1755861947,zone_enter,314,Zone 1,
1755861948,zone_leave,316,Zone 1,
1755861948,zone_leave,314,Zone 1,
1755861949,zone_enter,316,Zone 1,
1755861949,zone_enter,318,Zone 1,
1755861949,zone_leave,316,Zone 1,
1755861951,zone_enter,320,Zone 1,
1755861951,zone_enter,319,Zone 1,
1755861951,zone_leave,285,Zone 1,
1755861951,zone_leave,319,Zone 1,
1755861952,zone_enter,323,Zone 1,
1755861953,zone_leave,320,Zone 1,
1755861953,zone_leave,323,Zone 1,
1755861954,zone_enter,325,Zone 1,
1755861954,zone_enter,326,Zone 1,
1755861955,zone_enter,327,Zone 1,
1755861955,zone_leave,326,Zone 1,
1755861956,zone_enter,329,Zone 1,
1755861956,zone_leave,327,Zone 1,
1755861957,zone_leave,329,Zone 1,
1755861958,zone_enter,331,Zone 1,
1755861958,zone_leave,331,Zone 1,
1755861958,zone_leave,318,Zone 1,
1755861958,zone_enter,333,Zone 1,
1755861958,zone_enter,332,Zone 1,
1755861959,zone_leave,333,Zone 1,
1755861959,zone_enter,334,Zone 1,
1755861959,zone_leave,332,Zone 1,
1755861962,zone_enter,335,Zone 1,
1755861962,zone_leave,334,Zone 1,
1755861963,zone_enter,337,Zone 1,
1755861963,zone_leave,313,Zone 1,
1755861963,zone_leave,325,Zone 1,
1755861965,zone_enter,338,Zone 1,
1755861965,zone_enter,339,Zone 1,
1755861965,zone_leave,337,Zone 1,
1755861965,zone_leave,335,Zone 1,
1755861966,zone_leave,339,Zone 1,
1755861967,zone_enter,344,Zone 1,
1755861969,zone_leave,344,Zone 1,
1755861972,zone_leave,338,Zone 1,
1755861972,zone_enter,351,Zone 1,
1755861976,zone_enter,353,Zone 1,
1755861976,zone_leave,351,Zone 1,
1755861978,zone_leave,353,Zone 1,
1755861979,zone_enter,353,Zone 1,
1755861980,zone_leave,353,Zone 1,
1755861981,zone_enter,353,Zone 1,
1755861981,zone_leave,353,Zone 1,
1755861982,zone_enter,353,Zone 1,
1755861984,zone_enter,355,Zone 1,
1755861985,zone_enter,356,Zone 1,
1755861985,zone_leave,353,Zone 1,
1755861985,zone_leave,355,Zone 1,
1755861985,zone_enter,357,Zone 1,
1755861986,zone_enter,358,Zone 1,
1755861986,zone_enter,359,Zone 1,
1755861986,zone_leave,356,Zone 1,
1755861986,zone_leave,357,Zone 1,
1755861986,zone_enter,360,Zone 1,
1755861986,zone_leave,358,Zone 1,
1755861986,zone_leave,359,Zone 1,
1755861986,zone_enter,361,Zone 1,
1755861986,zone_enter,362,Zone 1,
1755861986,zone_leave,360,Zone 1,
1755861987,zone_leave,361,Zone 1,
1755861987,zone_leave,362,Zone 1,
1755861987,zone_enter,363,Zone 1,
1755861988,zone_enter,364,Zone 1,
1755861988,zone_leave,363,Zone 1,
1755861989,zone_enter,366,Zone 1,
1755861989,zone_leave,364,Zone 1,
1755861990,zone_enter,367,Zone 1,
1755861990,zone_leave,366,Zone 1,
1755861990,zone_leave,367,Zone 1,
1755862010,zone_enter,394,Zone 1,
1755862011,zone_leave,394,Zone 1,
1755862015,zone_enter,396,Zone 1,
1755862015,zone_enter,397,Zone 1,
1755862015,zone_leave,396,Zone 1,
1755862016,zone_enter,398,Zone 1,
